"Rec No","Daily Record Id","Sup Id","Date","No Of Days Covered","Serial No","Product1","Product2","Product3","Product4","Product5","Fuel Sales Qty1","Fuel Sales Qty2","Fuel Sales Qty3","Fuel Sales Qty4","Fuel Sales Qty5"
       26037,"        1,200",            0,"12/21/2021",   1,"   1,200","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,188.87",          0.00,        653.65,        101.41,          0.00
       26038,"        1,201",            0,"12/22/2021",   1,"   1,201","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,998.17",          0.00,        913.71,        257.59,          0.00
       26039,"        1,202",            0,"12/22/2021",   1,"   1,202","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,407.22",          0.00,        678.95,        277.72,          0.00
       26040,"        1,203",            0,"12/23/2021",   1,"   1,203","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,862.12",          0.00,"      1,142.94",        325.75,          0.00
       26041,"        1,204",            0,"12/23/2021",   1,"   1,204","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,634.57",          0.00,"      1,694.25",        138.03,          0.00
       26042,"        1,205",            0,"12/24/2021",   1,"   1,205","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,507.54",          0.00,"      1,419.41",        476.93,          0.00
       26043,"        1,206",            0,"12/24/2021",   1,"   1,206","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,572.29",          0.00,        921.38,        534.33,          0.00
       26044,"        1,207",            0,"12/25/2021",   1,"   1,207","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,050.31",          0.00,        713.76,        102.89,          0.00
       26045,"        1,208",            0,"12/25/2021",   1,"   1,208","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,368.67",          0.00,        226.69,         32.63,          0.00
       26046,"        1,209",            0,"12/26/2021",   1,"   1,209","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,785.85",          0.00,        504.82,         60.31,          0.00
       26047,"        1,210",            0,"12/26/2021",   1,"   1,210","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,327.38",          0.00,        183.09,         30.81,          0.00
       26048,"        1,211",            0,"12/27/2021",   1,"   1,211","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,142.92",          0.00,        650.74,        143.46,          0.00
       26049,"        1,212",            0,"12/27/2021",   1,"   1,212","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,149.53",          0.00,        533.60,          4.46,          0.00
       26050,"        1,213",            0,"12/28/2021",   1,"   1,213","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,586.33",          0.00,        658.36,         90.67,          0.00
       26051,"        1,214",            0,"12/28/2021",   1,"   1,214","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,557.95",          0.00,        480.07,        151.78,          0.00
       26052,"        1,215",            0,"12/29/2021",   1,"   1,215","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,257.18",          0.00,        572.63,        179.96,          0.00
       26053,"        1,216",            0,"12/29/2021",   1,"   1,216","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,404.80",          0.00,        774.27,         54.88,          0.00
       26054,"        1,217",            0,"12/30/2021",   1,"   1,217","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,359.86",          0.00,        555.63,         28.52,          0.00
       26055,"        1,218",            0,"12/30/2021",   1,"   1,218","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,860.75",          0.00,        779.28,         70.09,          0.00
       26056,"        1,219",            0,"12/31/2021",   1,"   1,219","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,742.71",          0.00,        993.45,        168.88,          0.00
       26057,"        1,220",            0,"12/31/2021",   1,"   1,220","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,857.59",          0.00,        209.37,        218.23,          0.00
       26058,"        1,221",            0," 1/01/2022",   1,"   1,221","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,619.16",          0.00,        409.49,         10.77,          0.00
       26059,"        1,222",            0," 1/01/2022",   1,"   1,222","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,106.59",          0.00,        222.49,         17.21,          0.00
       26060,"        1,223",            0," 1/02/2022",   1,"   1,223","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,037.99",          0.00,        540.72,        266.15,          0.00
       26061,"        1,224",            0," 1/02/2022",   1,"   1,224","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,231.48",          0.00,        599.57,         95.38,          0.00
       26062,"        1,225",            0," 1/03/2022",   1,"   1,225","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,895.82",          0.00,        605.10,        162.24,          0.00
       26063,"        1,226",            0," 1/03/2022",   1,"   1,226","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,915.07",          0.00,"      1,184.03",        118.45,          0.00
       26064,"        1,227",            0," 1/04/2022",   1,"   1,227","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,202.13",          0.00,"      1,314.35",         43.21,          0.00
       26065,"        1,228",            0," 1/04/2022",   1,"   1,228","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,006.77",          0.00,"      1,712.68",        118.40,          0.00
       26066,"        1,229",            0," 1/05/2022",   1,"   1,229","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,421.80",          0.00,"      1,581.59",         96.23,          0.00
       26067,"        1,230",            0," 1/05/2022",   1,"   1,230","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,921.14",          0.00,        415.59,         62.29,          0.00
       26068,"        1,231",            0," 1/06/2022",   1,"   1,231","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,182.47",          0.00,"      1,981.30",        136.91,          0.00
       26069,"        1,232",            0," 1/06/2022",   1,"   1,232","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,522.36",          0.00,        937.48,        149.47,          0.00
       26070,"        1,233",            0," 1/07/2022",   1,"   1,233","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,272.17",          0.00,"      1,302.62",        152.10,          0.00
       26071,"        1,234",            0," 1/07/2022",   1,"   1,234","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,010.21",          0.00,        515.60,        200.85,          0.00
       26072,"        1,235",            0," 1/08/2022",   1,"   1,235","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,737.59",          0.00,        433.21,        217.54,          0.00
       26073,"        1,236",            0," 1/08/2022",   1,"   1,236","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,849.11",          0.00,        422.90,         46.90,          0.00
       26074,"        1,237",            0," 1/09/2022",   1,"   1,237","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,138.84",          0.00,        771.60,         54.91,          0.00
       26075,"        1,238",            0," 1/09/2022",   1,"   1,238","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,744.70",          0.00,        410.56,        146.06,          0.00
       26076,"        1,239",            0," 1/10/2022",   1,"   1,239","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,108.91",          0.00,"      1,296.48",        150.73,          0.00
       26077,"        1,240",            0," 1/10/2022",   1,"   1,240","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,288.05",          0.00,        911.91,         58.66,          0.00
       26078,"        1,241",            0," 1/11/2022",   1,"   1,241","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,699.64",          0.00,"      2,166.66",         38.27,          0.00
       26079,"        1,242",            0," 1/11/2022",   1,"   1,242","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,126.54",          0.00,"      1,096.83",        190.64,          0.00
       26080,"        1,243",            0," 1/12/2022",   1,"   1,243","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,858.44",          0.00,"      2,846.60",        361.14,          0.00
       26081,"        1,244",            0," 1/12/2022",   1,"   1,244","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,367.75",          0.00,        684.37,        141.57,          0.00
       26082,"        1,245",            0," 1/13/2022",   1,"   1,245","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,056.82",          0.00,"      1,760.12",        144.10,          0.00
       26083,"        1,246",            0," 1/13/2022",   1,"   1,246","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,010.76",          0.00,        873.38,         69.77,          0.00
       26084,"        1,247",            0," 1/14/2022",   1,"   1,247","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,532.14",          0.00,"      1,122.68",        187.09,          0.00
       26085,"        1,248",            0," 1/14/2022",   1,"   1,248","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,164.76",          0.00,        636.35,        107.93,          0.00
       26086,"        1,249",            0," 1/15/2022",   1,"   1,249","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,816.77",          0.00,"      1,071.45",        290.30,          0.00
       26087,"        1,250",            0," 1/15/2022",   1,"   1,250","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,533.56",          0.00,        282.37,         73.57,          0.00
       26088,"        1,251",            0," 1/16/2022",   1,"   1,251","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,333.10",          0.00,        474.68,         75.54,          0.00
       26089,"        1,252",            0," 1/16/2022",   1,"   1,252","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,767.86",          0.00,        975.86,         33.32,          0.00
       26090,"        1,253",            0," 1/17/2022",   1,"   1,253","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,780.44",          0.00,"      1,293.42",         94.92,          0.00
       26091,"        1,254",            0," 1/17/2022",   1,"   1,254","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,364.11",          0.00,        476.77,         66.60,          0.00
       26092,"        1,255",            0," 1/18/2022",   1,"   1,255","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,195.48",          0.00,"      2,648.75",        250.72,          0.00
       26093,"        1,256",            0," 1/18/2022",   1,"   1,256","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,246.55",          0.00,        908.09,        350.45,          0.00
       26094,"        1,257",            0," 1/19/2022",   1,"   1,257","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,256.71",          0.00,"      1,533.13",        298.35,          0.00
       26095,"        1,258",            0," 1/19/2022",   1,"   1,258","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,976.30",          0.00,        456.45,        147.30,          0.00
       26096,"        1,259",            0," 1/20/2022",   1,"   1,259","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,518.15",          0.00,"      2,017.55",        436.22,          0.00
       26097,"        1,260",            0," 1/20/2022",   1,"   1,260","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,085.35",          0.00,        921.33,        148.75,          0.00
       26098,"        1,261",            0," 1/21/2022",   1,"   1,261","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,814.66",          0.00,"      1,592.07",        262.28,          0.00
       26099,"        1,262",            0," 1/21/2022",   1,"   1,262","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,406.09",          0.00,        914.02,        186.99,          0.00
       26100,"        1,263",            0," 1/22/2022",   1,"   1,263","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,320.50",          0.00,        739.39,        183.78,          0.00
       26101,"        1,264",            0," 1/22/2022",   1,"   1,264","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,955.43",          0.00,        497.93,        174.60,          0.00
       26102,"        1,265",            0," 1/23/2022",   1,"   1,265","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,138.26",          0.00,        847.42,        113.87,          0.00
       26103,"        1,266",            0," 1/23/2022",   1,"   1,266","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,607.30",          0.00,        266.47,        136.61,          0.00
       26104,"        1,267",            0," 1/24/2022",   1,"   1,267","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,061.46",          0.00,"      1,378.19",        142.92,          0.00
       26105,"        1,268",            0," 1/24/2022",   1,"   1,268","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,947.38",          0.00,        663.79,         90.07,          0.00
       26106,"        1,269",            0," 1/25/2022",   1,"   1,269","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,181.86",          0.00,"      2,490.97",        142.01,          0.00
       26107,"        1,270",            0," 1/25/2022",   1,"   1,270","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,222.58",          0.00,        472.69,        210.81,          0.00
       26108,"        1,271",            0," 1/26/2022",   1,"   1,271","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,805.35",          0.00,"      1,672.07",        203.04,          0.00
       26109,"        1,272",            0," 1/26/2022",   1,"   1,272","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,089.73",          0.00,        719.81,         58.64,          0.00
       26110,"        1,273",            0," 1/27/2022",   1,"   1,273","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,792.39",          0.00,"      1,816.05",        125.89,          0.00
